image,label
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_6715.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_6762.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_6999.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_708.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_7104.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_7155.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_728.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_731.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_756.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_764.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_768.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_771.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_825.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_847.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_868.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_870.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_873.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_892.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_936.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_940.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_943.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_954.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_957.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_968.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_969.jpg,20
StandfordDogs/Images/n02090721-Irish_wolfhound/n02090721_984.jpg,20
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10079.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_102.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1030.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10300.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10314.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1034.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10352.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1041.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10435.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10449.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10507.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10644.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10688.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1071.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1072.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_10984.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1100.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11062.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11088.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11119.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1121.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1140.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11549.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1158.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11626.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11660.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1170.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11812.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11843.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_11998.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_12013.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_12113.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_12144.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1228.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1248.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1266.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_135.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1358.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1360.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1389.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1396.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1400.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1441.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1457.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1470.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1481.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1518.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1529.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1547.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1564.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1574.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1635.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1636.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1649.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1679.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1680.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1684.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1690.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1743.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1773.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1783.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_18.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1884.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1894.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1918.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_1933.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_20.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_212.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_2178.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_2180.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_2472.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_256.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_2687.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3050.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_309.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3213.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3277.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_334.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_347.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3470.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3564.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_358.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_36.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_372.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3763.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_378.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3875.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3886.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_3965.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4004.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4012.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4087.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4210.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4245.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4323.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4458.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_458.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4653.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4659.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4705.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4731.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_490.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4970.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_4971.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5093.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5134.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_526.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5383.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5431.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5435.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_55.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_551.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5526.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_561.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5638.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5678.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_570.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5872.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5904.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5942.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_5975.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6037.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6179.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6223.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6345.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_636.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_651.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_652.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6537.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_658.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6587.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6728.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6817.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_6979.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_708.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7147.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7188.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7200.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_722.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7406.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_745.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7499.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_75.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7548.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_769.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_770.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_774.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7813.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7831.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7838.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_7922.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8093.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8150.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8244.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8265.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8298.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8369.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8411.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8428.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_870.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_877.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_8855.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9018.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_904.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_907.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9115.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9131.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9183.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_923.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_924.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9405.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9491.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9517.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9592.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9613.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9628.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9660.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_978.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_989.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_990.jpg,21
StandfordDogs/Images/n02091032-Italian_greyhound/n02091032_9980.jpg,21
StandfordDogs/Images/n02091134-whippet/n02091134_10107.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10219.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10242.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10395.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10521.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10545.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10548.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10618.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10690.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_10918.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_1129.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_11307.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_1131.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_11765.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_11775.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_11875.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_11956.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12017.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12023.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12029.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12138.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12142.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12272.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12318.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12341.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12358.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12375.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12476.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_125.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12537.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12581.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_1268.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12732.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12759.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_12827.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13109.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13143.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13244.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13334.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13348.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13356.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13376.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13401.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13467.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13544.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13743.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13879.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13940.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_13957.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14002.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14047.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14090.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14094.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14209.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14246.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_1425.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14297.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14363.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14374.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14465.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_145.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14506.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14567.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14579.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14646.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14828.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14842.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_14932.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15038.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15210.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15245.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15251.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15360.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15398.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15713.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15784.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15827.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15846.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15865.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15876.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_15938.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16005.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16033.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16062.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16086.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16109.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16200.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16201.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16336.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16337.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16420.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16541.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16794.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16890.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_16904.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17054.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17108.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17394.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17467.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17567.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17608.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17638.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17675.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17788.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17872.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_17950.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18069.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18140.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18392.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18403.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18435.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18472.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18590.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18824.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18902.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18905.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_18951.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19084.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19124.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19129.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19166.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19204.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19308.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_19354.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_20065.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2193.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2235.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_232.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2339.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2349.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2568.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2626.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2664.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_2665.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_3263.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_3472.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_3522.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_3562.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_3685.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_39.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_392.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4002.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4078.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4099.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4149.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4197.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4273.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4470.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4777.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_4784.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_5047.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_524.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_5630.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_6057.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_6159.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_6616.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_6699.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_682.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_689.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7145.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7232.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7310.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_732.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7375.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_738.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7528.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_755.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7567.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7606.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7661.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7736.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7748.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7794.jpg,22
StandfordDogs/Images/n02091134-whippet/n02091134_7796.jpg,22
